mjd_utc	longitude_deg	radius_au
61002.124199272	75.813621337	0.875365779
61002.165865939	75.849910367	0.875492400
61002.207532605	75.886188108	0.875618691
61002.249199272	75.922454590	0.875744650
61002.290865939	75.958709847	0.875870279
61002.332532605	75.994953909	0.875995578
61002.374199272	76.031186807	0.876120546
61002.415865939	76.067408575	0.876245183
61002.457532605	76.103619242	0.876369490
61002.499199272	76.139818841	0.876493467
61002.540865939	76.176007402	0.876617113
61002.582532605	76.212184958	0.876740428
61002.624199272	76.248351539	0.876863414
61002.665865939	76.284507177	0.876986069
61002.707532605	76.320651904	0.877108394
61002.749199272	76.356785749	0.877230389
61002.790865939	76.392908745	0.877352053
61002.832532605	76.429020923	0.877473388
61002.874199272	76.465122313	0.877594392
61002.915865939	76.501212947	0.877715067
61002.957532605	76.537292855	0.877835412
61002.999199272	76.573362069	0.877955426
61003.040865939	76.609420620	0.878075111
61003.082532605	76.645468539	0.878194466
61003.124199272	76.681505855	0.878313491
61003.165865939	76.717532601	0.878432187
61003.207532605	76.753548807	0.878550553
61003.249199272	76.789554503	0.878668589
61003.290865939	76.825549721	0.878786296
61003.332532605	76.861534491	0.878903673
61003.374199272	76.897508843	0.879020720
61003.415865939	76.933472808	0.879137439
61003.457532605	76.969426418	0.879253827
61003.499199272	77.005369701	0.879369887
61003.540865938	77.041302689	0.879485617
61003.582532605	77.077225412	0.879601017
61003.624199271	77.113137901	0.879716089
61003.665865938	77.149040186	0.879830831
61003.707532604	77.184932296	0.879945244
61003.749199271	77.220814264	0.880059328
61003.790865938	77.256686117	0.880173083
61003.832532604	77.292547888	0.880286509
61003.874199271	77.328399606	0.880399606
61003.915865938	77.364241301	0.880512373
61003.957532604	77.400073003	0.880624812
61003.999199271	77.435894743	0.880736923
61004.040865938	77.471706550	0.880848704
61004.082532604	77.507508454	0.880960156
61004.124199271	77.543300486	0.881071280
61004.165865938	77.579082674	0.881182075
61004.207532604	77.614855050	0.881292541
61004.249199271	77.650617643	0.881402679
61004.290865938	77.686370482	0.881512488
61004.332532604	77.722113598	0.881621969
61004.374199271	77.757847021	0.881731121
61004.415865938	77.793570779	0.881839945
61004.457532604	77.829284903	0.881948440
61004.499199271	77.864989422	0.882056607
61004.540865938	77.900684366	0.882164445
61004.582532604	77.936369764	0.882271955
61004.624199271	77.972045646	0.882379137
61004.665865938	78.007712042	0.882485991
61004.707532604	78.043368980	0.882592516
61004.749199271	78.079016491	0.882698714
61004.790865938	78.114654603	0.882804583
61004.832532604	78.150283347	0.882910124
61004.874199271	78.185902751	0.883015337
61004.915865938	78.221512844	0.883120222
61004.957532604	78.257113657	0.883224779
61004.999199271	78.292705218	0.883329009
61005.040865938	78.328287556	0.883432910
61005.082532604	78.363860700	0.883536484
61005.124199271	78.399424681	0.883639729
61005.165865938	78.434979526	0.883742647
61005.207532604	78.470525264	0.883845238
61005.249199271	78.506061926	0.883947500
61005.290865938	78.541589540	0.884049435
61005.332532604	78.577108134	0.884151042
61005.374199271	78.612617738	0.884252322
61005.415865938	78.648118380	0.884353274
61005.457532604	78.683610091	0.884453899
61005.499199271	78.719092897	0.884554196
61005.540865938	78.754566829	0.884654166
61005.582532604	78.790031914	0.884753809
61005.624199271	78.825488182	0.884853124
61005.665865938	78.860935662	0.884952111
61005.707532604	78.896374381	0.885050772
61005.749199271	78.931804370	0.885149105
61005.790865938	78.967225655	0.885247111
61005.832532604	79.002638267	0.885344790
61005.874199271	79.038042233	0.885442142
61005.915865938	79.073437582	0.885539166
61005.957532604	79.108824342	0.885635864
61005.999199271	79.144202543	0.885732234
61006.040865938	79.179572212	0.885828278
61006.082532604	79.214933377	0.885923995
61006.124199271	79.250286068	0.886019384
61006.165865938	79.285630313	0.886114447
61006.207532604	79.320966139	0.886209183
61006.249199271	79.356293575	0.886303592
61006.290865938	79.391612650	0.886397674
61006.332532604	79.426923392	0.886491430
61006.374199271	79.462225828	0.886584859
61006.415865938	79.497519987	0.886677961
61006.457532604	79.532805897	0.886770737
61006.499199271	79.568083587	0.886863185
61006.540865938	79.603353084	0.886955308
61006.582532604	79.638614417	0.887047104
61006.624199271	79.673867612	0.887138573
61006.665865938	79.709112700	0.887229716
61006.707532604	79.744349706	0.887320532
61006.749199271	79.779578660	0.887411022
61006.790865938	79.814799590	0.887501186
61006.832532604	79.850012522	0.887591023
61006.874199271	79.885217486	0.887680534
61006.915865938	79.920414508	0.887769719
61006.957532604	79.955603617	0.887858577
61006.999199271	79.990784840	0.887947109
61007.040865938	80.025958206	0.888035316
61007.082532604	80.061123741	0.888123195
61007.124199271	80.096281474	0.888210749
61007.165865938	80.131431432	0.888297977
61007.207532604	80.166573644	0.888384879
61007.249199271	80.201708135	0.888471454
61007.290865938	80.236834935	0.888557704
61007.332532604	80.271954071	0.888643628
61007.374199271	80.307065570	0.888729226
61007.415865937	80.342169459	0.888814498
61007.457532604	80.377265767	0.888899444
61007.499199270	80.412354520	0.888984064
61007.540865937	80.447435746	0.889068358
61007.582532603	80.482509473	0.889152327
61007.624199270	80.517575728	0.889235970
61007.665865937	80.552634538	0.889319287
61007.707532603	80.587685931	0.889402279
61007.749199270	80.622729933	0.889484945
61007.790865937	80.657766573	0.889567285
61007.832532603	80.692795877	0.889649300
61007.874199270	80.727817872	0.889730989
61007.915865937	80.762832587	0.889812353
61007.957532603	80.797840047	0.889893391
61007.999199270	80.832840281	0.889974104
61008.040865937	80.867833315	0.890054491
61008.082532603	80.902819176	0.890134553
61008.124199270	80.937797892	0.890214289
61008.165865937	80.972769489	0.890293701
61008.207532603	81.007733995	0.890372787
61008.249199270	81.042691437	0.890451547
61008.290865937	81.077641841	0.890529982
61008.332532603	81.112585234	0.890608093
61008.374199270	81.147521644	0.890685878
61008.415865937	81.182451098	0.890763337
61008.457532603	81.217373621	0.890840472
61008.499199270	81.252289242	0.890917281
61008.540865937	81.287197987	0.890993766
61008.582532603	81.322099882	0.891069925
61008.624199270	81.356994955	0.891145760
61008.665865937	81.391883233	0.891221269
61008.707532603	81.426764741	0.891296453
61008.749199270	81.461639508	0.891371313
61008.790865937	81.496507559	0.891445847
61008.832532603	81.531368921	0.891520057
61008.874199270	81.566223621	0.891593942
61008.915865937	81.601071685	0.891667502
61008.957532603	81.635913141	0.891740737
61008.999199270	81.670748014	0.891813647
61009.040865937	81.705576331	0.891886233
61009.082532603	81.740398120	0.891958494
61009.124199270	81.775213406	0.892030430
61009.165865937	81.810022215	0.892102041
61009.207532603	81.844824575	0.892173328
61009.249199270	81.879620512	0.892244290
61009.290865937	81.914410052	0.892314928
61009.332532603	81.949193222	0.892385241
61009.374199270	81.983970048	0.892455230
61009.415865937	82.018740556	0.892524894
61009.457532603	82.053504773	0.892594233
61009.499199270	82.088262725	0.892663248
61009.540865937	82.123014439	0.892731939
61009.582532603	82.157759940	0.892800305
61009.624199270	82.192499256	0.892868347
61009.665865937	82.227232411	0.892936064
61009.707532603	82.261959433	0.893003457
61009.749199270	82.296680348	0.893070526
61009.790865937	82.331395182	0.893137271
61009.832532603	82.366103961	0.893203691
61009.874199270	82.400806711	0.893269787
61009.915865937	82.435503458	0.893335559
61009.957532603	82.470194229	0.893401006
61009.999199270	82.504879050	0.893466130
61010.040865937	82.539557946	0.893530929
61010.082532603	82.574230944	0.893595404
61010.124199270	82.608898069	0.893659555
61010.165865937	82.643559348	0.893723382
61010.207532603	82.678214807	0.893786885
61010.249199270	82.712864472	0.893850064
61010.290865937	82.747508368	0.893912919
61010.332532603	82.782146522	0.893975450
61010.374199270	82.816778959	0.894037657
61010.415865937	82.851405706	0.894099540
61010.457532603	82.886026788	0.894161099
61010.499199270	82.920642231	0.894222334
