2025-11-12T05:30:00.000Z,52,7.3,815
2025-11-12T06:30:00.000Z,52,3.9,793
2025-11-12T07:30:00.000Z,52,11.5,833
2025-11-12T08:30:00.000Z,52,6.9,814
2025-11-12T09:30:00.000Z,52,4.6,741
2025-11-12T10:30:00.000Z,52,18.4,685
2025-11-12T11:30:00.000Z,52,14.9,695
2025-11-12T12:30:00.000Z,52,1.9,786
2025-11-12T13:30:00.000Z,52,1.6,796
2025-11-12T14:30:00.000Z,52,1.6,729
2025-11-12T15:30:00.000Z,52,2.6,650
2025-11-12T16:30:00.000Z,52,9.9,553
2025-11-12T17:30:00.000Z,52,7.2,586
2025-11-12T18:30:00.000Z,52,4.3,584
2025-11-12T19:30:00.000Z,52,5.3,721
2025-11-12T20:30:00.000Z,52,12.4,805
2025-11-12T21:30:00.000Z,52,10.2,747
2025-11-12T22:30:00.000Z,52,5.0,859
2025-11-12T23:30:00.000Z,52,3.9,851
2025-11-13T00:30:00.000Z,52,5.3,907
2025-11-13T01:30:00.000Z,52,5.2,941
2025-11-13T02:30:00.000Z,52,6.3,917
2025-11-13T03:30:00.000Z,52,6.6,942
2025-11-13T04:30:00.000Z,52,7.4,905
2025-11-13T05:30:00.000Z,52,5.8,897
2025-11-13T06:30:00.000Z,52,3.7,876
2025-11-13T07:30:00.000Z,52,2.1,861
2025-11-13T08:30:00.000Z,52,0.5,849
2025-11-13T09:30:00.000Z,52,0.7,848
2025-11-13T10:30:00.000Z,52,0.7,842
2025-11-13T11:30:00.000Z,52,0.3,855
2025-11-13T12:30:00.000Z,52,0.4,844
2025-11-13T13:30:00.000Z,52,0.4,801
2025-11-13T14:30:00.000Z,52,19.9,770
2025-11-13T15:30:00.000Z,52,9.6,764
2025-11-13T16:30:00.000Z,52,5.5,759
2025-11-13T17:30:00.000Z,52,2.6,759
2025-11-13T18:30:00.000Z,52,2.2,742
2025-11-13T19:30:00.000Z,52,0.7,732
2025-11-13T20:30:00.000Z,52,0.6,709
2025-11-13T21:30:00.000Z,52,0.5,698
2025-11-13T22:30:00.000Z,52,0.6,689
2025-11-13T23:30:00.000Z,52,0.7,672
2025-11-14T00:30:00.000Z,52,0.8,665
2025-11-14T01:30:00.000Z,52,0.9,646
2025-11-14T02:30:00.000Z,52,0.9,633
2025-11-14T03:30:00.000Z,52,1.0,636
2025-11-14T04:30:00.000Z,52,1.2,634
2025-11-14T05:30:00.000Z,52,1.2,625
2025-11-14T06:30:00.000Z,52,1.1,616
2025-11-14T07:30:00.000Z,52,1.1,614
2025-11-14T08:30:00.000Z,52,1.2,609
2025-11-14T09:30:00.000Z,52,1.5,597
2025-11-14T10:30:00.000Z,52,1.9,597
2025-11-14T11:30:00.000Z,52,2.0,590
2025-11-14T12:30:00.000Z,52,1.9,594
2025-11-14T13:30:00.000Z,52,1.7,589
2025-11-14T14:30:00.000Z,52,1.6,581
2025-11-14T15:30:00.000Z,52,1.3,597
2025-11-14T16:30:00.000Z,52,0.9,574
2025-11-14T17:30:00.000Z,52,1.1,559
2025-11-14T18:30:00.000Z,52,1.2,543
2025-11-14T19:30:00.000Z,52,1.1,562
2025-11-14T20:30:00.000Z,52,1.1,577
2025-11-14T21:30:00.000Z,52,1.1,569
2025-11-14T22:30:00.000Z,52,1.0,564
2025-11-14T23:30:00.000Z,52,1.0,566
2025-11-15T00:30:00.000Z,52,1.2,563
2025-11-15T01:30:00.000Z,52,2.2,608
2025-11-15T02:30:00.000Z,52,2.4,591
2025-11-15T03:30:00.000Z,52,2.6,605
2025-11-15T04:30:00.000Z,52,2.3,582
2025-11-15T05:30:00.000Z,52,2.5,595
2025-11-15T06:30:00.000Z,52,2.2,576
2025-11-15T07:30:00.000Z,52,2.4,569
2025-11-15T08:30:00.000Z,52,2.5,574
2025-11-15T09:30:00.000Z,52,2.6,579
2025-11-15T10:30:00.000Z,52,2.4,555
2025-11-15T11:30:00.000Z,52,2.5,556
2025-11-15T12:30:00.000Z,52,2.3,547
2025-11-15T13:30:00.000Z,52,2.4,559
2025-11-15T14:30:00.000Z,52,2.3,554
2025-11-15T15:30:00.000Z,52,2.3,545
2025-11-15T16:30:00.000Z,52,2.3,550
2025-11-15T17:30:00.000Z,52,2.1,538
2025-11-15T18:30:00.000Z,52,2.5,547
2025-11-15T19:30:00.000Z,52,2.7,551
2025-11-15T20:30:00.000Z,52,2.6,546
2025-11-15T21:30:00.000Z,52,2.7,550
2025-11-15T22:30:00.000Z,52,2.9,568
2025-11-15T23:30:00.000Z,52,2.9,555
2025-11-16T00:30:00.000Z,52,2.5,537
2025-11-16T01:30:00.000Z,52,2.9,555
2025-11-16T02:30:00.000Z,52,4.4,604
2025-11-16T03:30:00.000Z,52,5.7,618
2025-11-16T04:30:00.000Z,52,5.9,631
2025-11-16T05:30:00.000Z,52,6.1,647
2025-11-16T06:30:00.000Z,52,6.7,694
2025-11-16T07:30:00.000Z,52,6.4,675
2025-11-16T08:30:00.000Z,52,7.7,662
2025-11-16T09:30:00.000Z,52,7.4,659
2025-11-16T10:30:00.000Z,52,7.2,636
2025-11-16T11:30:00.000Z,52,5.9,607
2025-11-16T12:30:00.000Z,52,5.9,609
2025-11-16T13:30:00.000Z,52,5.3,613
2025-11-16T14:30:00.000Z,52,4.9,613
2025-11-16T15:30:00.000Z,52,4.2,614
2025-11-16T16:30:00.000Z,52,3.7,600
2025-11-16T17:30:00.000Z,52,3.5,608
2025-11-16T18:30:00.000Z,52,3.6,608
2025-11-16T19:30:00.000Z,52,3.5,597
2025-11-16T20:30:00.000Z,52,3.2,589
2025-11-16T21:30:00.000Z,52,2.9,581
2025-11-16T22:30:00.000Z,52,2.9,566
2025-11-16T23:30:00.000Z,52,3.2,556
2025-11-17T00:30:00.000Z,52,3.6,534
2025-11-17T01:30:00.000Z,52,4.2,536
2025-11-17T02:30:00.000Z,52,4.1,534
2025-11-17T03:30:00.000Z,52,4.4,532
2025-11-17T04:30:00.000Z,52,3.5,550
2025-11-17T05:30:00.000Z,52,3.4,531
2025-11-17T06:30:00.000Z,52,3.1,529
2025-11-17T07:30:00.000Z,52,2.1,536
2025-11-17T08:30:00.000Z,52,2.0,532
2025-11-17T09:30:00.000Z,52,2.2,534
2025-11-17T10:30:00.000Z,52,2.5,529
2025-11-17T11:30:00.000Z,52,2.4,526
2025-11-17T12:30:00.000Z,52,2.4,519
2025-11-17T13:30:00.000Z,52,2.6,524
2025-11-17T14:30:00.000Z,52,2.5,515
2025-11-17T15:30:00.000Z,52,2.4,500
2025-11-17T16:30:00.000Z,52,2.7,510
2025-11-17T17:30:00.000Z,52,2.8,504
2025-11-17T18:30:00.000Z,52,3.2,512
2025-11-17T19:30:00.000Z,52,3.7,503
2025-11-17T20:30:00.000Z,52,4.9,501
2025-11-17T21:30:00.000Z,52,4.4,499
2025-11-17T22:30:00.000Z,52,4.6,496
2025-11-17T23:30:00.000Z,52,4.6,495
2025-11-18T00:30:00.000Z,52,4.8,499
2025-11-18T01:30:00.000Z,52,3.9,495
2025-11-18T02:30:00.000Z,52,3.4,489
2025-11-18T03:30:00.000Z,52,4.0,492
2025-11-18T04:30:00.000Z,52,6.3,486
2025-11-18T05:30:00.000Z,52,5.7,478
2025-11-18T06:30:00.000Z,52,6.3,471
2025-11-18T07:30:00.000Z,52,6.0,477
2025-11-18T08:30:00.000Z,52,4.6,474
2025-11-18T09:30:00.000Z,52,5.5,468
2025-11-18T10:30:00.000Z,52,5.5,465
2025-11-18T11:30:00.000Z,52,4.7,463
2025-11-18T12:30:00.000Z,52,4.6,458
2025-11-18T13:30:00.000Z,52,4.4,456
2025-11-18T14:30:00.000Z,52,3.9,457
2025-11-18T15:30:00.000Z,52,4.2,450
2025-11-18T16:30:00.000Z,52,4.3,444
2025-11-18T17:30:00.000Z,52,4.2,442
2025-11-18T18:30:00.000Z,52,3.6,438
2025-11-18T19:30:00.000Z,52,3.6,439
2025-11-18T20:30:00.000Z,52,3.7,427
2025-11-18T21:30:00.000Z,52,4.2,423
2025-11-18T22:30:00.000Z,52,3.8,416
2025-11-18T23:30:00.000Z,52,3.8,410
2025-11-19T00:30:00.000Z,52,4.1,417
2025-11-19T01:30:00.000Z,52,4.5,411
2025-11-19T02:30:00.000Z,52,3.9,391
2025-11-19T03:30:00.000Z,52,4.0,386
2025-11-19T04:30:00.000Z,52,4.1,384
2025-11-19T05:30:00.000Z,52,4.2,385
2025-11-19T06:30:00.000Z,52,4.3,381
2025-11-19T07:30:00.000Z,52,4.9,387
2025-11-19T08:30:00.000Z,52,5.9,396
2025-11-19T09:30:00.000Z,52,5.8,400
2025-11-19T10:30:00.000Z,52,6.2,400
2025-11-19T11:30:00.000Z,52,6.3,401
2025-11-19T12:30:00.000Z,52,7.3,403
2025-11-19T13:30:00.000Z,52,8.2,397
2025-11-19T14:30:00.000Z,52,8.6,399
2025-11-19T15:30:00.000Z,52,7.5,392
2025-11-19T16:30:00.000Z,52,7.1,379
2025-11-19T17:30:00.000Z,52,6.7,368
2025-11-19T18:30:00.000Z,52,4.9,368
2025-11-19T19:30:00.000Z,52,6.0,370
2025-11-19T20:30:00.000Z,52,6.2,367
2025-11-19T21:30:00.000Z,52,7.2,373
2025-11-19T22:30:00.000Z,52,7.1,366
2025-11-19T23:30:00.000Z,52,7.3,365
2025-11-20T00:30:00.000Z,52,7.9,369
2025-11-20T01:30:00.000Z,52,8.1,368
2025-11-20T02:30:00.000Z,52,7.3,361
2025-11-20T03:30:00.000Z,52,6.6,355
2025-11-20T04:30:00.000Z,52,6.5,352
2025-11-20T05:30:00.000Z,52,7.2,359
2025-11-20T06:30:00.000Z,52,7.6,359
2025-11-20T07:30:00.000Z,52,8.6,364
2025-11-20T08:30:00.000Z,52,9.1,359
2025-11-20T09:30:00.000Z,52,10.1,361
2025-11-20T10:30:00.000Z,52,12.2,390
2025-11-20T11:30:00.000Z,52,14.9,407
2025-11-20T12:30:00.000Z,52,15.8,402
2025-11-20T13:30:00.000Z,52,15.3,396
2025-11-20T14:30:00.000Z,52,13.5,398
2025-11-20T15:30:00.000Z,52,8.3,407
2025-11-20T16:30:00.000Z,52,10.4,415
2025-11-20T17:30:00.000Z,52,11.2,408
2025-11-20T18:30:00.000Z,52,11.7,401
2025-11-20T19:30:00.000Z,52,10.4,422
2025-11-20T20:30:00.000Z,52,9.8,414
2025-11-20T21:30:00.000Z,52,9.5,414
2025-11-20T22:30:00.000Z,52,6.4,425
2025-11-20T23:30:00.000Z,52,6.0,417
2025-11-21T00:30:00.000Z,52,4.9,419
2025-11-21T01:30:00.000Z,52,3.9,412
2025-11-21T02:30:00.000Z,52,4.3,420
2025-11-21T03:30:00.000Z,52,3.4,427
2025-11-21T04:30:00.000Z,52,7.1,441
2025-11-21T05:30:00.000Z,52,7.5,452
2025-11-21T06:30:00.000Z,52,6.0,451
2025-11-21T07:30:00.000Z,52,6.3,454
2025-11-21T08:30:00.000Z,52,7.5,435
2025-11-21T09:30:00.000Z,52,7.5,440
2025-11-21T10:30:00.000Z,52,8.8,427
2025-11-21T11:30:00.000Z,52,8.7,439
2025-11-21T12:30:00.000Z,52,8.5,441
2025-11-21T13:30:00.000Z,52,8.3,433
2025-11-21T14:30:00.000Z,52,9.3,423
2025-11-21T15:30:00.000Z,52,9.0,417
2025-11-21T16:30:00.000Z,52,8.0,427
2025-11-21T17:30:00.000Z,52,8.4,434
2025-11-21T18:30:00.000Z,52,7.8,426
2025-11-21T19:30:00.000Z,52,8.2,433
2025-11-21T20:30:00.000Z,52,4.6,449
2025-11-21T21:30:00.000Z,52,7.0,435
2025-11-21T22:30:00.000Z,52,6.6,429
2025-11-21T23:30:00.000Z,52,6.9,430
2025-11-22T00:30:00.000Z,52,6.7,444
2025-11-22T01:30:00.000Z,52,6.7,431
2025-11-22T02:30:00.000Z,52,6.2,425
2025-11-22T03:30:00.000Z,52,5.6,436
2025-11-22T04:30:00.000Z,52,5.9,434
2025-11-22T05:30:00.000Z,52,6.0,428
2025-11-22T06:30:00.000Z,52,6.4,419
2025-11-22T07:30:00.000Z,52,6.5,418
2025-11-22T08:30:00.000Z,52,6.3,414
2025-11-22T09:30:00.000Z,52,6.8,424
2025-11-22T10:30:00.000Z,52,7.0,427
2025-11-22T11:30:00.000Z,52,7.1,431
2025-11-22T12:30:00.000Z,52,7.9,434
2025-11-22T13:30:00.000Z,52,7.0,427
2025-11-22T14:30:00.000Z,52,7.6,423
2025-11-22T15:30:00.000Z,52,7.7,428
2025-11-22T16:30:00.000Z,52,6.9,420
2025-11-22T17:30:00.000Z,52,6.2,406
2025-11-22T18:30:00.000Z,52,6.4,418
2025-11-22T19:30:00.000Z,52,7.2,420
2025-11-22T20:30:00.000Z,52,7.0,417
2025-11-22T21:30:00.000Z,52,6.5,394
2025-11-22T22:30:00.000Z,52,7.4,417
2025-11-22T23:30:00.000Z,52,7.9,425
2025-11-23T00:30:00.000Z,52,6.1,393
2025-11-23T01:30:00.000Z,52,4.8,368
2025-11-23T02:30:00.000Z,52,4.4,360
2025-11-23T03:30:00.000Z,52,4.7,374
2025-11-23T04:30:00.000Z,52,6.0,374
2025-11-23T05:30:00.000Z,52,6.5,389
2025-11-23T06:30:00.000Z,52,7.0,409
2025-11-23T07:30:00.000Z,52,13.0,428
2025-11-23T08:30:00.000Z,52,11.0,428
2025-11-23T09:30:00.000Z,52,9.1,408
2025-11-23T10:30:00.000Z,52,10.1,425
2025-11-23T11:30:00.000Z,52,11.1,424
2025-11-23T12:30:00.000Z,52,12.0,428
2025-11-23T13:30:00.000Z,52,14.4,433
2025-11-23T14:30:00.000Z,52,11.9,425
2025-11-23T15:30:00.000Z,52,6.3,448
2025-11-23T16:30:00.000Z,52,7.1,460
2025-11-23T17:30:00.000Z,52,7.2,462
2025-11-23T18:30:00.000Z,52,9.4,450
2025-11-23T19:30:00.000Z,52,9.5,439
2025-11-23T20:30:00.000Z,52,10.5,444
2025-11-23T21:30:00.000Z,52,12.1,449
2025-11-23T22:30:00.000Z,52,12.6,450
2025-11-23T23:30:00.000Z,52,12.3,462
2025-11-24T00:30:00.000Z,52,12.7,477
2025-11-24T01:30:00.000Z,52,11.6,455
2025-11-24T02:30:00.000Z,52,11.0,451
2025-11-24T03:30:00.000Z,52,11.2,450
2025-11-24T04:30:00.000Z,52,11.7,457
2025-11-24T05:30:00.000Z,52,10.9,472
2025-11-24T06:30:00.000Z,52,9.7,456
2025-11-24T07:30:00.000Z,52,9.3,461
2025-11-24T08:30:00.000Z,52,11.4,481
2025-11-24T09:30:00.000Z,52,13.3,524
2025-11-24T10:30:00.000Z,52,13.6,553
2025-11-24T11:30:00.000Z,52,7.5,574
2025-11-24T12:30:00.000Z,52,4.8,661
2025-11-24T13:30:00.000Z,52,5.7,691
2025-11-24T14:30:00.000Z,52,5.9,688
2025-11-24T15:30:00.000Z,52,4.3,698
2025-11-24T16:30:00.000Z,52,3.8,690
2025-11-24T17:30:00.000Z,52,3.1,683
2025-11-24T18:30:00.000Z,52,2.6,706
2025-11-24T19:30:00.000Z,52,2.3,671
2025-11-24T20:30:00.000Z,52,2.3,692
2025-11-24T21:30:00.000Z,52,2.3,687
2025-11-24T22:30:00.000Z,52,2.3,691
2025-11-24T23:30:00.000Z,52,2.5,708
2025-11-25T00:30:00.000Z,52,2.8,705
2025-11-25T01:30:00.000Z,52,2.4,702
2025-11-25T02:30:00.000Z,52,2.7,741
2025-11-25T03:30:00.000Z,52,2.9,735
2025-11-25T04:30:00.000Z,52,2.5,705
2025-11-25T05:30:00.000Z,52,2.6,722
2025-11-25T06:30:00.000Z,52,2.4,723
2025-11-25T07:30:00.000Z,52,2.7,733
2025-11-25T08:30:00.000Z,52,3.2,769
2025-11-25T09:30:00.000Z,52,3.0,764
2025-11-25T10:30:00.000Z,52,2.8,767
2025-11-25T11:30:00.000Z,52,2.6,777
2025-11-25T12:30:00.000Z,52,2.8,811
2025-11-25T13:30:00.000Z,52,2.7,782
2025-11-25T14:30:00.000Z,52,2.7,794
2025-11-25T15:30:00.000Z,52,2.6,780
2025-11-25T16:30:00.000Z,52,2.8,797
2025-11-25T17:30:00.000Z,52,2.7,785
2025-11-25T18:30:00.000Z,52,2.5,781
2025-11-25T19:30:00.000Z,52,2.8,800
2025-11-25T20:30:00.000Z,52,2.8,813
2025-11-25T21:30:00.000Z,52,2.8,775
2025-11-25T22:30:00.000Z,52,2.8,779
2025-11-25T23:30:00.000Z,52,3.0,783
2025-11-26T00:30:00.000Z,52,2.8,784
2025-11-26T01:30:00.000Z,52,2.5,786
2025-11-26T02:30:00.000Z,52,3.2,751
2025-11-26T03:30:00.000Z,52,2.9,784
2025-11-26T04:30:00.000Z,52,2.6,821
2025-11-26T05:30:00.000Z,52,2.5,766
2025-11-26T06:30:00.000Z,52,2.4,757
2025-11-26T07:30:00.000Z,52,2.4,709
2025-11-26T08:30:00.000Z,52,2.6,733
2025-11-26T09:30:00.000Z,52,2.6,736
2025-11-26T10:30:00.000Z,52,2.8,737
2025-11-26T11:30:00.000Z,52,2.9,717
2025-11-26T12:30:00.000Z,52,2.7,724
2025-11-26T13:30:00.000Z,52,2.8,721
2025-11-26T14:30:00.000Z,52,2.8,722
2025-11-26T15:30:00.000Z,52,2.7,710
2025-11-26T16:30:00.000Z,52,2.5,692
2025-11-26T17:30:00.000Z,52,2.5,678
2025-11-26T18:30:00.000Z,52,2.4,649
2025-11-26T19:30:00.000Z,52,2.3,662
2025-11-26T20:30:00.000Z,52,2.3,723
2025-11-26T21:30:00.000Z,52,2.2,725
2025-11-26T22:30:00.000Z,52,2.1,722
2025-11-26T23:30:00.000Z,52,2.1,730
2025-11-27T00:30:00.000Z,52,2.2,728
2025-11-27T01:30:00.000Z,52,2.2,713
2025-11-27T02:30:00.000Z,52,2.4,715
2025-11-27T03:30:00.000Z,52,2.6,722
2025-11-27T04:30:00.000Z,52,2.7,723
2025-11-27T05:30:00.000Z,52,2.8,717
2025-11-27T06:30:00.000Z,52,3.0,721
2025-11-27T07:30:00.000Z,52,2.9,725
2025-11-27T08:30:00.000Z,52,2.9,696
2025-11-27T09:30:00.000Z,52,2.8,715
2025-11-27T10:30:00.000Z,52,2.7,678
2025-11-27T11:30:00.000Z,52,2.8,680
2025-11-27T12:30:00.000Z,52,3.2,684
2025-11-27T13:30:00.000Z,52,3.5,676
2025-11-27T14:30:00.000Z,52,2.9,640
2025-11-27T15:30:00.000Z,52,2.5,628
2025-11-27T16:30:00.000Z,52,2.6,625
2025-11-27T17:30:00.000Z,52,2.7,628
2025-11-27T18:30:00.000Z,99,999.9,9999.0
2025-11-27T19:30:00.000Z,99,999.9,9999.0
2025-11-27T20:30:00.000Z,99,999.9,9999.0
2025-11-27T21:30:00.000Z,99,999.9,9999.0
2025-11-27T22:30:00.000Z,99,999.9,9999.0
2025-11-27T23:30:00.000Z,52,3.1,671
2025-11-28T00:30:00.000Z,52,3.3,659
2025-11-28T01:30:00.000Z,52,3.2,642
2025-11-28T02:30:00.000Z,52,3.2,664
2025-11-28T03:30:00.000Z,52,3.1,661
2025-11-28T04:30:00.000Z,52,3.4,660
2025-11-28T05:30:00.000Z,52,3.0,650
2025-11-28T06:30:00.000Z,52,2.7,633
2025-11-28T07:30:00.000Z,52,2.6,627
2025-11-28T08:30:00.000Z,52,3.1,644
2025-11-28T09:30:00.000Z,52,3.3,643
2025-11-28T10:30:00.000Z,52,3.2,633
2025-11-28T11:30:00.000Z,52,3.3,633
2025-11-28T12:30:00.000Z,52,3.3,639
2025-11-28T13:30:00.000Z,52,3.5,633
2025-11-28T14:30:00.000Z,52,3.5,633
2025-11-28T15:30:00.000Z,52,3.5,633
2025-11-28T16:30:00.000Z,52,3.3,617
2025-11-28T17:30:00.000Z,52,3.3,615
2025-11-28T18:30:00.000Z,52,3.2,602
2025-11-28T19:30:00.000Z,52,2.9,598
2025-11-28T20:30:00.000Z,52,2.8,604
2025-11-28T21:30:00.000Z,52,2.7,604
2025-11-28T22:30:00.000Z,52,2.9,602
2025-11-28T23:30:00.000Z,52,2.6,602
2025-11-29T00:30:00.000Z,52,2.3,609
2025-11-29T01:30:00.000Z,52,2.5,619
2025-11-29T02:30:00.000Z,52,2.5,609
2025-11-29T03:30:00.000Z,52,2.8,624
2025-11-29T04:30:00.000Z,52,2.5,611
2025-11-29T05:30:00.000Z,52,2.6,613
2025-11-29T06:30:00.000Z,52,2.6,624
2025-11-29T07:30:00.000Z,52,2.4,591
2025-11-29T08:30:00.000Z,52,2.5,605
2025-11-29T09:30:00.000Z,52,2.6,613
2025-11-29T10:30:00.000Z,52,2.9,611
2025-11-29T11:30:00.000Z,52,2.9,603
2025-11-29T12:30:00.000Z,52,2.9,601
2025-11-29T13:30:00.000Z,52,3.3,619
2025-11-29T14:30:00.000Z,52,3.5,611
2025-11-29T15:30:00.000Z,52,3.9,610
2025-11-29T16:30:00.000Z,52,4.1,624
2025-11-29T17:30:00.000Z,52,5.0,624
2025-11-29T18:30:00.000Z,52,4.6,626
2025-11-29T19:30:00.000Z,52,4.4,617
2025-11-29T20:30:00.000Z,52,3.9,617
2025-11-29T21:30:00.000Z,52,3.8,621
2025-11-29T22:30:00.000Z,52,4.1,621
2025-11-29T23:30:00.000Z,52,4.3,611
2025-11-30T00:30:00.000Z,52,4.2,622
2025-11-30T01:30:00.000Z,52,4.3,618
2025-11-30T02:30:00.000Z,52,3.4,622
2025-11-30T03:30:00.000Z,52,2.9,628
2025-11-30T04:30:00.000Z,52,2.8,637
2025-11-30T05:30:00.000Z,52,2.7,617
2025-11-30T06:30:00.000Z,52,2.6,620
2025-11-30T07:30:00.000Z,52,2.3,594
2025-11-30T08:30:00.000Z,52,2.2,593
2025-11-30T09:30:00.000Z,52,2.5,585
2025-11-30T10:30:00.000Z,52,3.2,597
2025-11-30T11:30:00.000Z,52,3.1,577
2025-11-30T12:30:00.000Z,52,3.2,597
2025-11-30T13:30:00.000Z,52,3.1,585
2025-11-30T14:30:00.000Z,52,2.8,583
2025-11-30T15:30:00.000Z,52,2.6,590
2025-11-30T16:30:00.000Z,52,2.6,573
2025-11-30T17:30:00.000Z,52,2.5,573
2025-11-30T18:30:00.000Z,52,2.4,559
2025-11-30T19:30:00.000Z,52,2.5,569
2025-11-30T20:30:00.000Z,52,2.5,560
2025-11-30T21:30:00.000Z,52,2.6,557
2025-11-30T22:30:00.000Z,52,2.3,549
2025-11-30T23:30:00.000Z,52,2.3,561
2025-12-01T00:30:00.000Z,52,2.4,540
2025-12-01T01:30:00.000Z,52,3.0,537
2025-12-01T02:30:00.000Z,52,3.2,539
2025-12-01T03:30:00.000Z,52,3.3,530
2025-12-01T04:30:00.000Z,52,3.1,509
2025-12-01T05:30:00.000Z,52,3.5,507
2025-12-01T06:30:00.000Z,52,3.8,504
