mjd_utc	longitude_deg	radius_au
61001.290865939	110.015304087	0.967242885
61001.332532605	110.058329143	0.967242885
61001.374199272	110.101354200	0.967242881
61001.415865939	110.144379258	0.967242873
61001.457532605	110.187404316	0.967242862
61001.499199272	110.230429375	0.967242847
61001.540865939	110.273454435	0.967242828
61001.582532605	110.316479497	0.967242806
61001.624199272	110.359504561	0.967242779
61001.665865939	110.402529628	0.967242750
61001.707532605	110.445554697	0.967242716
61001.749199272	110.488579769	0.967242679
61001.790865939	110.531604844	0.967242638
61001.832532605	110.574629923	0.967242593
61001.874199272	110.617655006	0.967242545
61001.915865939	110.660680094	0.967242493
61001.957532605	110.703705186	0.967242438
61001.999199272	110.746730283	0.967242378
61002.040865939	110.789755385	0.967242315
61002.082532605	110.832780493	0.967242249
61002.124199272	110.875805606	0.967242178
61002.165865939	110.918830727	0.967242104
61002.207532605	110.961855853	0.967242026
61002.249199272	111.004880987	0.967241945
61002.290865939	111.047906128	0.967241860
61002.332532605	111.090931276	0.967241771
61002.374199272	111.133956433	0.967241678
61002.415865939	111.176981597	0.967241582
61002.457532605	111.220006770	0.967241482
61002.499199272	111.263031952	0.967241379
61002.540865939	111.306057144	0.967241271
61002.582532605	111.349082344	0.967241160
61002.624199272	111.392107555	0.967241046
61002.665865939	111.435132776	0.967240927
61002.707532605	111.478158008	0.967240805
61002.749199272	111.521183250	0.967240680
61002.790865939	111.564208503	0.967240550
61002.832532605	111.607233768	0.967240417
61002.874199272	111.650259045	0.967240280
61002.915865939	111.693284334	0.967240140
61002.957532605	111.736309636	0.967239996
61002.999199272	111.779334950	0.967239848
61003.040865939	111.822360277	0.967239696
61003.082532605	111.865385618	0.967239541
61003.124199272	111.908410973	0.967239382
61003.165865939	111.951436342	0.967239220
61003.207532605	111.994461725	0.967239053
61003.249199272	112.037487124	0.967238883
61003.290865939	112.080512537	0.967238710
61003.332532605	112.123537966	0.967238532
61003.374199272	112.166563410	0.967238351
61003.415865939	112.209588871	0.967238166
61003.457532605	112.252614348	0.967237978
61003.499199272	112.295639841	0.967237786
61003.540865938	112.338665352	0.967237590
61003.582532605	112.381690881	0.967237391
61003.624199271	112.424716427	0.967237188
61003.665865938	112.467741991	0.967236981
61003.707532604	112.510767573	0.967236770
61003.749199271	112.553793174	0.967236556
