mjd_utc	longitude_deg	radius_au
60985.832532608	44.305971055	0.991122279
60985.874199275	44.347752542	0.991112158
60985.915865942	44.389534944	0.991102044
60985.957532608	44.431318263	0.991091937
60985.999199275	44.473102499	0.991081838
60986.040865942	44.514887655	0.991071745
60986.082532608	44.556673730	0.991061660
60986.124199275	44.598460726	0.991051582
60986.165865942	44.640248646	0.991041511
60986.207532608	44.682037489	0.991031448
60986.249199275	44.723827256	0.991021391
60986.290865942	44.765617951	0.991011342
60986.332532608	44.807409572	0.991001299
60986.374199275	44.849202122	0.990991264
60986.415865942	44.890995601	0.990981236
60986.457532608	44.932790011	0.990971215
60986.499199275	44.974585353	0.990961201
60986.540865942	45.016381628	0.990951194
60986.582532608	45.058178837	0.990941194
60986.624199275	45.099976980	0.990931201
60986.665865942	45.141776061	0.990921216
60986.707532608	45.183576078	0.990911237
60986.749199275	45.225377033	0.990901265
60986.790865942	45.267178928	0.990891301
60986.832532608	45.308981763	0.990881343
60986.874199275	45.350785540	0.990871392
60986.915865942	45.392590258	0.990861449
60986.957532608	45.434395920	0.990851512
60986.999199275	45.476202526	0.990841582
60987.040865942	45.518010077	0.990831659
60987.082532608	45.559818574	0.990821743
60987.124199275	45.601628017	0.990811834
60987.165865942	45.643438409	0.990801932
60987.207532608	45.685249749	0.990792037
60987.249199275	45.727062039	0.990782148
60987.290865942	45.768875278	0.990772267
60987.332532608	45.810689469	0.990762392
60987.374199275	45.852504612	0.990752524
60987.415865942	45.894320708	0.990742663
60987.457532608	45.936137757	0.990732808
60987.499199275	45.977955760	0.990722961
60987.540865942	46.019774718	0.990713120
60987.582532608	46.061594632	0.990703286
60987.624199275	46.103415502	0.990693459
60987.665865942	46.145237330	0.990683638
60987.707532608	46.187060114	0.990673824
60987.749199275	46.228883858	0.990664017
60987.790865942	46.270708560	0.990654216
60987.832532608	46.312534222	0.990644422
60987.874199275	46.354360844	0.990634635
60987.915865942	46.396188427	0.990624854
60987.957532608	46.438016971	0.990615080
60987.999199275	46.479846477	0.990605313
60988.040865942	46.521676946	0.990595552
60988.082532608	46.563508377	0.990585798
60988.124199275	46.605340772	0.990576050
60988.165865942	46.647174131	0.990566308
60988.207532608	46.689008454	0.990556574
60988.249199275	46.730843742	0.990546845
60988.290865942	46.772679995	0.990537123
60988.332532608	46.814517214	0.990527408
60988.374199275	46.856355399	0.990517699
60988.415865942	46.898194550	0.990507996
60988.457532608	46.940034668	0.990498300
60988.499199275	46.981875754	0.990488610
60988.540865942	47.023717806	0.990478927
60988.582532608	47.065560826	0.990469250
60988.624199275	47.107404815	0.990459579
60988.665865942	47.149249771	0.990449914
60988.707532608	47.191095697	0.990440256
60988.749199275	47.232942590	0.990430604
60988.790865942	47.274790453	0.990420958
60988.832532608	47.316639285	0.990411319
60988.874199275	47.358489087	0.990401685
60988.915865942	47.400339858	0.990392058
60988.957532608	47.442191599	0.990382437
60988.999199275	47.484044309	0.990372822
60989.040865942	47.525897990	0.990363214
60989.082532608	47.567752641	0.990353611
60989.124199275	47.609608262	0.990344015
60989.165865942	47.651464853	0.990334424
60989.207532608	47.693322414	0.990324840
60989.249199275	47.735180946	0.990315262
60989.290865942	47.777040448	0.990305689
60989.332532608	47.818900920	0.990296123
60989.374199275	47.860762363	0.990286563
60989.415865942	47.902624776	0.990277009
60989.457532608	47.944488160	0.990267460
60989.499199275	47.986352513	0.990257918
60989.540865942	48.028217837	0.990248381
60989.582532608	48.070084131	0.990238851
60989.624199275	48.111951395	0.990229326
60989.665865942	48.153819629	0.990219807
60989.707532608	48.195688833	0.990210294
60989.749199275	48.237559006	0.990200787
60989.790865942	48.279430149	0.990191285
60989.832532608	48.321302261	0.990181790
60989.874199275	48.363175342	0.990172300
60989.915865942	48.405049392	0.990162815
60989.957532608	48.446924410	0.990153337
60989.999199275	48.488800397	0.990143864
60990.040865942	48.530677353	0.990134397
60990.082532608	48.572555276	0.990124936
60990.124199275	48.614434167	0.990115480
60990.165865941	48.656314025	0.990106030
60990.207532608	48.698194850	0.990096586
60990.249199274	48.740076642	0.990087147
60990.290865941	48.781959401	0.990077713
60990.332532608	48.823843126	0.990068286
60990.374199274	48.865727816	0.990058864
60990.415865941	48.907613472	0.990049447
60990.457532607	48.949500092	0.990040036
60990.499199274	48.991387678	0.990030630
60990.540865941	49.033276227	0.990021230
60990.582532607	49.075165741	0.990011835
60990.624199274	49.117056217	0.990002446
60990.665865941	49.158947657	0.989993062
60990.707532607	49.200840059	0.989983684
60990.749199274	49.242733423	0.989974311
60990.790865941	49.284627749	0.989964943
60990.832532607	49.326523035	0.989955581
60990.874199274	49.368419283	0.989946224
60990.915865941	49.410316490	0.989936872
60990.957532607	49.452214656	0.989927526
60990.999199274	49.494113782	0.989918185
60991.040865941	49.536013866	0.989908849
60991.082532607	49.577914908	0.989899519
60991.124199274	49.619816907	0.989890193
60991.165865941	49.661719863	0.989880873
60991.207532607	49.703623774	0.989871558
60991.249199274	49.745528642	0.989862249
60991.290865941	49.787434464	0.989852944
60991.332532607	49.829341240	0.989843645
60991.374199274	49.871248971	0.989834351
60991.415865941	49.913157654	0.989825062
60991.457532607	49.955067289	0.989815778
60991.499199274	49.996977876	0.989806499
60991.540865941	50.038889414	0.989797225
60991.582532607	50.080801902	0.989787956
60991.624199274	50.122715340	0.989778693
60991.665865941	50.164629727	0.989769434
60991.707532607	50.206545062	0.989760181
60991.749199274	50.248461344	0.989750932
60991.790865941	50.290378573	0.989741688
60991.832532607	50.332296748	0.989732450
60991.874199274	50.374215868	0.989723216
60991.915865941	50.416135933	0.989713987
60991.957532607	50.458056941	0.989704764
60991.999199274	50.499978893	0.989695545
60992.040865941	50.541901786	0.989686331
60992.082532607	50.583825621	0.989677122
60992.124199274	50.625750396	0.989667918
60992.165865941	50.667676110	0.989658718
60992.207532607	50.709602764	0.989649524
60992.249199274	50.751530356	0.989640334
60992.290865941	50.793458885	0.989631149
60992.332532607	50.835388350	0.989621969
60992.374199274	50.877318751	0.989612794
