radius_arcmin	energy_flux_erg_cm2_s_arcmin2	count_rate_ct_s_arcmin2	tau
11.110000000000001	7.291732758076622e-15	0.0006145359656900838	0.01953627693095293
11.16	7.185269478658904e-15	0.0006055634050658573	0.019248273598027256
11.21	7.057357632356699e-15	0.0005947831923786247	0.01890235748911279
11.26	6.878569335370588e-15	0.00057971519106978	0.01841905498823217
11.31	6.632546504113936e-15	0.0005589807671400698	0.01775438497777964
11.360000000000001	6.617023380941081e-15	0.0005576725023138541	0.017712461592079006
11.41	6.601355033489045e-15	0.0005563519982098688	0.017670147780590197
11.46	6.5855390689723614e-15	0.0005550190531678533	0.017627437131422754
11.51	6.569573009171551e-15	0.0005536734583273007	0.017584323003555495
11.56	6.553454285976118e-15	0.0005523149972518279	0.01754079851487751
11.610000000000001	6.537180236618628e-15	0.0005509434455275116	0.01749685652940004
11.66	6.520748098572949e-15	0.0005495585703329196	0.017452489643567073
11.71	6.504155004087332e-15	0.0005481601299783673	0.01740769017158581
11.76	6.487397974319434e-15	0.0005467478734116265	0.017362450129688817
11.81	6.470473913037233e-15	0.0005453215396870485	0.017316761219231012
11.860000000000001	6.453379599845491e-15	0.0005438808573947003	0.01727061480851326
11.91	6.436111682893237e-15	0.0005424255440457634	0.017224001913212966
11.96	6.418666671012442e-15	0.0005409553054099926	0.01717691317528798
12.01	6.401040925232432e-15	0.0005394698348005646	0.017129338840204927
12.06	6.3832306496079835e-15	0.0005379688123010834	0.017081268732325346
12.110000000000001	6.365231881291694e-15	0.0005364519039288956	0.01703269222826339
12.16	6.347040479772678e-15	0.0005349187607281437	0.016983598228005773
12.21	6.328652115193863e-15	0.0005333690177851667	0.016933975123558487
12.26	6.310062255649309e-15	0.0005318022931579371	0.016883810764855664
12.31	6.291266153349783e-15	0.0005302181867101171	0.016833092422630525
12.360000000000001	6.272258829530451e-15	0.0005286162788391027	0.016781806747909828
12.41	6.253035057957284e-15	0.000526996129085968	0.01672993972774677
12.46	6.233589346869098e-15	0.0005253572746135695	0.016677476636754618
12.51	6.213915919169249e-15	0.0005236992285371318	0.016624401983941738
12.56	6.194008690654099e-15	0.0005220214780893771	0.01657069945427652
12.610000000000001	6.173861246034174e-15	0.0005203234825996248	0.016516351844326926
12.66	6.153466812467095e-15	0.0005186046712631885	0.016461340991220496
12.71	6.132818230278045e-15	0.0005168644406737412	0.01640564769405433
12.76	6.111907920492339e-15	0.0005151021520870121	0.016349251626747118
12.81	6.09072784874392e-15	0.0005133171283790487	0.01629213124116216
12.860000000000001	6.069269485050934e-15	0.0005115086506561656	0.01623426365913534
12.91	6.047523758863141e-15	0.0005096759544664095	0.01617562455180983
12.96	6.025481008681419e-15	0.0005078182255535683	0.01611618800439898
13.01	6.0031309254237745e-15	0.000505934595084147	0.01605592636416078
13.06	5.9804624885595854e-15	0.0005040241342648597	0.015994810068957366
13.110000000000001	5.957463893847206e-15	0.0005020858482524667	0.01593280745327215
13.16	5.934122471281522e-15	0.0005001186692385218	0.01586988452794337
13.21	5.910424591575833e-15	0.0004981214485678092	0.015806004729115204
13.26	5.886355559152371e-15	0.0004960929477197503	0.015741128630967646
13.31	5.861899489178062e-15	0.0004940318279451673	0.01567521361561115
13.360000000000001	5.8370391656321024e-15	0.0004919366383044386	0.015608213492055044
13.41	5.811755876694258e-15	0.0004898058017942786	0.015540078054285691
13.46	5.786029222852565e-15	0.0004876375991753513	0.01547075256609974
13.51	5.759836891982242e-15	0.00048543015001626907	0.015400177157258721
13.56	5.733154394157939e-15	0.0004831813903439787	0.015328286111531
13.610000000000001	5.705954747007401e-15	0.0004808890461258543	0.01525500702194046
13.66	5.678208099825111e-15	0.00047855060159057646	0.015180259781588063
13.71	5.649881281194522e-15	0.00047616326110243323	0.015103955369095111
13.76	5.620937250161786e-15	0.00047372390290709003	0.015025994375081522
13.81	5.5913344245377954e-15	0.0004712290225219245	0.014946265198729925
13.860000000000001	5.561025850894141e-15	0.00046867466278456836	0.01486464181928956
13.91	5.5299581680618255e-15	0.00046605632649818115	0.01478098101311964
13.96	5.498070297571457e-15	0.0004633688660637743	0.01469511883754411
14.01	5.465291767513381e-15	0.0004606063422177339	0.014606866130395423
14.06	5.431540535887501e-15	0.00045776184058710757	0.014516002665617787
14.110000000000001	5.396720117504046e-15	0.0004548272295492432	0.014422269438791909
14.16	5.360715720786303e-15	0.0004517928346474937	0.014325358294064797
14.21	5.3233889421543816e-15	0.0004486469914420828	0.014224897677889349
14.26	5.2845702989646245e-15	0.0004453754161977799	0.014120432588797468
14.31	5.24404841542781e-15	0.0004419602944898025	0.01401139553959452
14.360000000000001	5.201553820663443e-15	0.0004383789157288757	0.01389706305169532
14.41	5.156733660296753e-15	0.00043460154189371703	0.013776487749697095
14.46	5.109110184810756e-15	0.00043058790899351394	0.013648386891513804
14.51	5.058008120899903e-15	0.0004262811060378752	0.013510947339078755
14.56	5.00241653427002e-15	0.00042159593304713454	0.01336145461553905
14.610000000000001	4.9406941260232736e-15	0.0004163940638872125	0.013195501523228109
14.66	4.869823926218276e-15	0.0004104212329949156	0.013004986715163794
14.71	4.78290045598534e-15	0.0004030954572852171	0.012771366706012444
14.76	4.652196497911684e-15	0.0003920799297337799	0.012420182698926231
14.81	4.5211456726368115e-15	0.0003810351687507924	0.012068190484231836
14.860000000000001	4.5131091573152175e-15	0.00038035786366189315	0.012046609067223588
14.91	4.505015141887702e-15	0.00037967571255294726	0.012024873709052879
14.96	4.496862904102794e-15	0.00037898865455371735	0.01200298248032473
15.01	4.488651702179715e-15	0.00037829662714806587	0.011980933399445432
15.06	4.480380774040975e-15	0.00037759956610928	0.011958724430570835
15.110000000000001	4.472049336505121e-15	0.0003768974054320375	0.011936353481447988
15.16	4.463656584436978e-15	0.0003761900772607902	0.01191381840114319
15.21	4.455201689852668e-15	0.00037547751181433704	0.011891116977649071
15.26	4.446683800976382e-15	0.0003747596373063291	0.011868246935362656
15.31	4.438102041245653e-15	0.0003740363798614368	0.011845205932425738
15.360000000000001	4.4294555082616724e-15	0.00037330766342688344	0.011821991557918266
15.41	4.420743272680838e-15	0.00037257340967902666	0.011798601328894584
15.46	4.411964377043428e-15	0.00037183353792464126	0.011775032687251552
15.51	4.403117834535025e-15	0.0003710879649965333	0.011751282996416791
15.56	4.394202627675779e-15	0.00037033660514307386	0.011727349537844002
15.610000000000001	4.385217706932399e-15	0.00036957936991121953	0.011703229507301599
15.66	4.376161989247088e-15	0.0003688161680225333	0.011678920010939273
15.71	4.36703435647731e-15	0.0003680469052416906	0.011654418061116058
15.76	4.357833653739612e-15	0.00036727148423689913	0.011629720571971851
15.81	4.348558687650201e-15	0.0003664898044316175	0.01160482435472281
15.860000000000001	4.3392082244542085e-15	0.0003657017618468925	0.011579726112659063
15.91	4.3297809880348865e-15	0.0003649072489335771	0.011554422435821346
15.96	4.3202756577931775e-15	0.000364106154393624	0.011528909795330946
16.01	4.3106908663870735e-15	0.0003632983629895625	0.011503184537344705
16.060000000000002	4.301025197319249e-15	0.00036248375534118747	0.011477242876604237
16.110000000000003	4.2912771823603084e-15	0.00036166220770839487	0.011451080889545526
16.160000000000004	4.281445298793599e-15	0.000360833591758979	0.01142469450693133
16.21	4.271527966466296e-15	0.00035999777432010237	0.011398079505965471
16.26	4.261523544629676e-15	0.0003591546171119987	0.01137123150184335
16.310000000000002	4.251430328549858e-15	0.0003583039764623315	0.011344145938688578
16.360000000000003	4.2412465458682115e-15	0.0003574457029994551	0.01131681807982012
16.410000000000004	4.230970352688305e-15	0.00035657964132262846	0.01128924299728809
16.46	4.220599829363844e-15	0.00035570562964702907	0.011261415560609863
16.51	4.210132975959039e-15	0.0003548234994211601	0.011233330424630096
16.560000000000002	4.199567707349643e-15	0.00035393307491397304	0.011204982016419746
16.610000000000003	4.188901847929093e-15	0.00035303417276870967	0.011176364521118934
16.660000000000004	4.1781331258800975e-15	0.0003521266015201203	0.011147471866617588
16.71	4.16725916696703e-15	0.00035121016107129635	0.011118297706954489
16.76	4.156277487799134e-15	0.00035028464212590347	0.011088835404300971
16.810000000000002	4.145185488508088e-15	0.00034934982557105834	0.01105907800937831
16.860000000000003	4.133980444776364e-15	0.0003484054818054908	0.011029018240138785
16.910000000000004	4.122659499144387e-15	0.00034745137000692465	0.010998648458517803
16.96	4.111219651514847e-15	0.00034648723733179607	0.01096796064503881
17.01	4.099657748761485e-15	0.0003455128180394979	0.010936946371022957
17.060000000000002	4.0879704733365534e-15	0.00034452783253223414	0.010905596768120689
17.110000000000003	4.076154330756201e-15	0.0003435319863003072	0.010873902494842144
17.160000000000004	4.064205635825333e-15	0.00034252496876117103	0.010841853699716169
17.21	4.052120497442818e-15	0.00034150645197883684	0.010809439980652218
17.26	4.0398948018036715e-15	0.0003404760892481794	0.010776650340014767
17.310000000000002	4.027524193786073e-15	0.00033943351352626365	0.010743473134842712
17.360000000000003	4.015004056277036e-15	0.00033837833568994396	0.01070989602155536
17.410000000000004	4.002329487150159e-15	0.00033731014259558465	0.010675905894378437
17.46	3.989495273560431e-15	0.0003362284949126659	0.010641488816594023
17.51	3.976495863163028e-15	0.0003351329246981485	0.010606629943563024
17.560000000000002	3.9633253317931744e-15	0.00033402293267258235	0.010571313436281973
17.610000000000003	3.94997734705922e-15	0.0003328979851517874	0.010535522364008723
17.660000000000004	3.936445127198086e-15	0.00033175751057925446	0.010499238594216182
